,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
140,초등학교,백운초교,서울특별시 도봉구 삼양로146길 17,도봉구 쌍문동,37.6532035,127.0139875,도봉구청,도봉경찰서,Y,2,6~24,2019-09-05,3090000,서울특별시 도봉구
141,초등학교,숭미초교,서울특별시 도봉구 노해로 179,도봉구 쌍문동,37.6508453,127.0279643,도봉구청,도봉경찰서,Y,3,6~20,2019-09-05,3090000,서울특별시 도봉구
142,초등학교,신방학초교,서울특별시 도봉구 시루봉로 173,도봉구 방학동,37.6659578,127.0292294,도봉구청,도봉경찰서,Y,3,15,2019-09-05,3090000,서울특별시 도봉구
143,초등학교,신창초교,서울특별시 도봉구 덕릉로60길 93,도봉구 창동,37.6361731,127.0421969,도봉구청,도봉경찰서,Y,4,6~10,2019-09-05,3090000,서울특별시 도봉구
144,초등학교,신학초교,서울특별시 도봉구 방학로 247-21,도봉구 방학동,37.6609904,127.0255131,도봉구청,도봉경찰서,Y,4,6~15,2019-09-05,3090000,서울특별시 도봉구
145,초등학교,신화,서울특별시 도봉구 우이천로 120,도봉구 창동,37.6326698,127.0408596,도봉구청,도봉경찰서,Y,4,6~15,2019-09-05,3090000,서울특별시 도봉구
146,초등학교,쌍문,서울특별시 도봉구 우이천로 360,도봉구 쌍문동,37.6489734,127.0243080,도봉구청,도봉경찰서,Y,2,6~12,2019-09-05,3090000,서울특별시 도봉구
147,초등학교,오봉,서울특별시 도봉구 시루봉로 285,도봉구 도봉동,37.6718842,127.0402882,도봉구청,도봉경찰서,Y,5,6~15,2019-09-05,3090000,서울특별시 도봉구
148,초등학교,월천,서울특별시 도봉구 노해로70길 96,도봉구 창동,37.6478402,127.0522016,도봉구청,도봉경찰서,Y,3,20,2019-09-05,3090000,서울특별시 도봉구
149,초등학교,자운,서울특별시 도봉구 마들로13길 166,도봉구 창동,37.6577174,127.0463946,도봉구청,도봉경찰서,Y,1,6~12,2019-09-05,3090000,서울특별시 도봉구
150,초등학교,창경,서울특별시 도봉구 도봉로129길 54,도봉구 쌍문동,37.6561144,127.0347544,도봉구청,도봉경찰서,Y,4,6~20,2019-09-05,3090000,서울특별시 도봉구
151,초등학교,창도,서울특별시 도봉구 방학로 32-28,도봉구 방학동,37.6638310,127.0490956,도봉구청,도봉경찰서,Y,3,6~12,2019-09-05,3090000,서울특별시 도봉구
152,초등학교,창동,서울특별시 도봉구 해등로16길 81,도봉구 창동,37.6551924,127.0446861,도봉구청,도봉경찰서,Y,6,6~12,2019-09-05,3090000,서울특별시 도봉구
153,초등학교,창림,서울특별시 도봉구 덕릉로63길 46,도봉구 창동,37.6429724,127.0415487,도봉구청,도봉경찰서,Y,4,6~10,2019-09-05,3090000,서울특별시 도봉구
154,초등학교,창원,서울특별시 도봉구 해등로 103,도봉구 창동,37.6525531,127.0405530,도봉구청,도봉경찰서,Y,6,10~30,2019-09-05,3090000,서울특별시 도봉구
155,초등학교,창일,서울특별시 도봉구 노해로66길 84,도봉구 창동,37.6471695,127.0476797,도봉구청,도봉경찰서,Y,5,20~25,2019-09-05,3090000,서울특별시 도봉구
156,초등학교,초당,서울특별시 도봉구 해등로32길 11,도봉구 방학동,37.6584988,127.0221014,도봉구청,도봉경찰서,Y,4,6~25,2019-09-05,3090000,서울특별시 도봉구
157,초등학교,동북,서울특별시 도봉구 시루봉로 53,도봉구 쌍문동,37.6553510,127.0268289,도봉구청,도봉경찰서,Y,3,6~15,2019-09-05,3090000,서울특별시 도봉구
158,초등학교,한신,서울특별시 도봉구 노해로49길 69,도봉구 쌍문동,37.6529105,127.0318063,도봉구청,도봉경찰서,Y,2,6~20,2019-09-05,3090000,서울특별시 도봉구
159,유치원,다솜,서울특별시 도봉구 해등로 169,도봉구 쌍문동,37.6571082049,127.0377335198,도봉구청,도봉경찰서,Y,1,20,2019-09-05,3090000,서울특별시 도봉구
160,유치원,솔샘,서울특별시 도봉구 해등로 169,도봉구 쌍문동,37.6571082049,127.0377335198,도봉구청,도봉경찰서,Y,0,20,2019-09-05,3090000,서울특별시 도봉구
161,유치원,윤정,서울특별시 도봉구 노해로 70길 54,도봉구 창동,37.6492420,127.0509338,도봉구청,도봉경찰서,Y,0,20,2019-09-05,3090000,서울특별시 도봉구
162,유치원,행복한,서울특별시 도봉구 시루봉로 6길,도봉구 쌍문동,37.6585731,127.0312223,도봉구청,도봉경찰서,Y,1,6,2019-09-05,3090000,서울특별시 도봉구
163,초등학교,가곡초등학교,서울특별시 강서구 공항대로36길 74 (내발산동),강서구 마곡동,37.5557076,126.8361018,서울특별시 강서구청,강서경찰서,Y,1,4,2021-02-15,3150000,서울특별시 강서구
164,초등학교,발산초등학교,서울특별시 강서구 강서로45길 113 (내발산동),강서구 내발산동,37.55026198,126.8309942,서울특별시 강서구청,강서경찰서,Y,2,10,2021-02-15,3150000,서울특별시 강서구
165,초등학교,방화초등학교,서울특별시 강서구 양천로6길 92 (방화동),강서구 방화동,37.56870364,126.8074988,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
166,초등학교,백석초등학교,서울특별시 강서구 공항대로 491 (등촌동),강서구 등촌동,37.55364729,126.8624253,서울특별시 강서구청,강서경찰서,Y,1,6,2021-02-15,3150000,서울특별시 강서구
167,초등학교,삼정초등학교,서울특별시 강서구 금낭화로 222 (방화동),강서구 방화동,37.58050789,126.8104935,서울특별시 강서구청,강서경찰서,Y,1,18,2021-02-15,3150000,서울특별시 강서구
168,초등학교,신곡초등학교,서울특별시 강서구 등촌로13자길 42-14 (화곡동),강서구 화곡동,37.5390734,126.8560116,서울특별시 강서구청,강서경찰서,Y,1,6,2021-02-15,3150000,서울특별시 강서구
169,초등학교,정곡초등학교,서울특별시 강서구 방화대로50길 22 (방화동),강서구 방화동,37.5769308,126.818936,서울특별시 강서구청,강서경찰서,Y,1,20,2021-02-15,3150000,서울특별시 강서구
170,유치원,정곡초등학교(병설유치원),서울특별시 강서구 방화대로50길 22 (방화동),강서구 방화동,37.5769308,126.818936,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
171,초등학교,치현초등학교,서울특별시 강서구 방화대로47길 43 (방화동),강서구 방화동,37.57591942,126.814673,서울특별시 강서구청,강서경찰서,Y,2,10,2021-02-15,3150000,서울특별시 강서구
172,초등학교,송정초등학교,서울특별시 강서구 공항대로3길 18 (공항동),강서구 공항동,37.56223179,126.8102817,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
173,초등학교,신월초등학교,서울특별시 강서구 강서로31길 48 (화곡동),강서구 화곡동,37.54036642,126.8394575,서울특별시 강서구청,강서경찰서,Y,1,6,2021-02-15,3150000,서울특별시 강서구
174,초등학교,신정초등학교,서울특별시 강서구 곰달래로31가길 27 (화곡동),강서구 화곡동,37.53207243,126.8523594,서울특별시 강서구청,강서경찰서,Y,1,6,2021-02-15,3150000,서울특별시 강서구
175,초등학교,우장초등학교,서울특별시 강서구 화곡로 263 (화곡동),강서구 화곡동,37.54963737,126.8459831,서울특별시 강서구청,강서경찰서,Y,1,4,2021-02-15,3150000,서울특별시 강서구
176,유치원,문성유치원,서울특별시 강서구 우현로 8,강서구 화곡동,37.547055,126.844554,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
177,초등학교,화곡초등학교,서울특별시 강서구 초록마을로 28 (화곡동),강서구 화곡동,37.5436698,126.8464706,서울특별시 강서구청,강서경찰서,Y,2,10,2021-02-15,3150000,서울특별시 강서구
178,초등학교,가양초등학교,서울특별시 강서구 허준로 186 (가양동),강서구 가양동,37.56221656,126.8585205,서울특별시 강서구청,강서경찰서,Y,1,7,2021-02-15,3150000,서울특별시 강서구
179,초등학교,개화초등학교,서울특별시 강서구 양천로 11 (방화동),강서구 방화동,37.57394274,126.8046641,서울특별시 강서구청,강서경찰서,Y,2,20,2021-02-15,3150000,서울특별시 강서구
180,초등학교,공진초등학교,서울특별시 강서구 마곡서로 33 (마곡동),강서구 마곡동,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
181,유치원,공진초등학교병설유치원,서울특별시 강서구 마곡서로 33 (마곡동),강서구 마곡동,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
182,초등학교,공항초등학교,서울특별시 강서구 마곡서1로 68 (마곡동),강서구 마곡동,37.56308924,126.8216478,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
183,유치원,공항초등학교병설유치원,서울특별시 강서구 마곡서1로 68 (마곡동),강서구 마곡동,37.56308924,126.8216478,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
184,초등학교,내발산초등학교,서울특별시 강서구 강서로46길 23 (내발산동),강서구 내발산동,37.5508811,126.838163,서울특별시 강서구청,강서경찰서,Y,2,7,2021-02-15,3150000,서울특별시 강서구
185,유치원,내발산병설유치원,서울특별시 강서구 강서로46길 23 (내발산동),강서구 내발산동,37.5508811,126.838163,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
186,초등학교,등명초등학교,서울특별시 강서구 강서로56나길 34 (등촌동),강서구 등촌동,37.56089508,126.8423834,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
187,초등학교,등서초등학교,서울특별시 강서구 화곡로58길 86 (화곡동),강서구 화곡동,37.551822,126.8550364,서울특별시 강서구청,강서경찰서,Y,2,10,2021-02-15,3150000,서울특별시 강서구
188,초등학교,등양초등학교,서울특별시 강서구 강서로56나길 140 (등촌동),강서구 등촌동,37.5649455,126.8447608,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
189,초등학교,등원초등학교,서울특별시 강서구 화곡로65길 90 (등촌동),강서구 등촌동,37.55981308,126.8500834,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
190,초등학교,등촌초등학교,서울특별시 강서구 등촌로39길 71 (등촌동),강서구 등촌동,37.54761251,126.8579416,서울특별시 강서구청,강서경찰서,Y,2,6,2021-02-15,3150000,서울특별시 강서구
191,초등학교,등현초등학교,서울특별시 강서구 화곡로65길 124 (등촌동),강서구 등촌동,37.56144973,126.8475976,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
192,초등학교,송화초등학교,서울특별시 강서구 방화대로34길 2 (방화동),강서구 방화동,37.56815091,126.8180317,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
193,초등학교,양천초등학교,서울특별시 강서구 양천로 329 (가양동),강서구 가양동,37.5701684,126.8395913,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
194,초등학교,염창초등학교,서울특별시 강서구 양천로 646-28 (염창동),강서구 염창동,37.55322433,126.8676002,서울특별시 강서구청,강서경찰서,Y,2,8,2021-02-15,3150000,서울특별시 강서구
195,초등학교,월정초등학교,서울특별시 강서구 월정로 176 (화곡동),강서구 화곡동,37.53499572,126.836292,서울특별시 강서구청,강서경찰서,Y,2,12,2021-02-15,3150000,서울특별시 강서구
196,초등학교,탑산초등학교,서울특별시 강서구 허준로 109 (가양동),강서구 가양동,37.56701674,126.8523675,서울특별시 강서구청,강서경찰서,Y,1,25,2021-02-15,3150000,서울특별시 강서구
197,초등학교,유석초등학교,서울특별시 강서구 화곡로69길 9 (등촌동),강서구 등촌동,37.56080163,126.853766,서울특별시 강서구청,강서경찰서,Y,3,12,2021-02-15,3150000,서울특별시 강서구
198,초등학교,염동초등학교,서울특별시 강서구 양천로73길 17 (염창동),강서구 염창동,37.55209431,126.872373,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
199,초등학교,염경초등학교,서울특별시 강서구 양천로69길 49 (염창동),강서구 염창동,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,Y,2,8,2021-02-15,3150000,서울특별시 강서구
200,유치원,염경초등학교병설유치원,서울특별시 강서구 양천로69길 49 (염창동),강서구 염창동,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
201,초등학교,화일초등학교,서울특별시 강서구 까치산로10길 70 (화곡동),강서구 화곡동,37.54071221,126.847465,서울특별시 강서구청,강서경찰서,Y,2,8,2021-02-15,3150000,서울특별시 강서구
202,유치원,화일초등학교병설유치원,서울특별시 강서구 까치산로10길 70 (화곡동),강서구 화곡동,37.54071221,126.847465,서울특별시 강서구청,강서경찰서,N,,,2021-02-15,3150000,서울특별시 강서구
203,초등학교,수명초등학교,서울특별시 강서구 수명로1길 84 (내발산동),강서구 내발산동,37.55277438,126.823844,서울특별시 강서구청,강서경찰서,Y,1,12,2021-02-15,3150000,서울특별시 강서구
204,초등학교,등마초등학교,서울특별시 강서구 등촌로35길 12 (등촌동),강서구 등촌동,37.5420258,126.8616338,서울특별시 강서구청,강서경찰서,Y,1,8,2021-02-15,3150000,서울특별시 강서구
205,유치원,미도유치원,서울특별시 강서구 공항대로58가길 39 (등촌동),강서구 등촌동,37.550429,126.8609735,서울특별시 강서구청,강서경찰서,Y,1,6,2021-02-15,3150000,서울특별시 강서구
206,유치원,보라유치원,"서울특별시 강서구 공항대로39길 100 (등촌동, 대림아파트)",강서구 등촌동,37.56361546,126.847394,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
207,유치원,수미유치원,서울특별시 강서구 강서로17길 130 (화곡동),강서구 화곡동,37.532117,126.838533,서울특별시 강서구청,강서경찰서,Y,1,10,2021-02-15,3150000,서울특별시 강서구
208,유치원,신영유치원,서울특별시 강서구 곰달래로25길 4 (화곡동),강서구 화곡동,37.530958,126.849217,서울특별시 강서구청,강서경찰서,Y,1,8,2021-02-15,3150000,서울특별시 강서구
