시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
서울특별시,강남구,개포동,0.0,51732.0,15.0,45.0,0.0,631.1807004806499
서울특별시,강남구,일원동,0.0,57481.0,10.0,19.0,0.0,701.3240903952725
서울특별시,강남구,수서동,0.0,15299.0,7.0,10.0,0.0,186.6626756486017
서울특별시,강남구,세곡동,0.0,44475.0,3.0,6.0,0.0,542.638244295154
서울특별시,강남구,압구정동,0.0,27440.0,3.0,8.0,0.0,334.7946806848572
서울특별시,강남구,청담동,0.0,27266.0,9.0,34.0,0.0,332.6717114997565
서울특별시,강동구,강일동,0.0,35778.0,8.0,14.0,0.0,295.63242082940013
서울특별시,강동구,상일동,0.0,33345.0,20.0,16.0,0.0,275.52862296820246
서울특별시,강동구,명일동,0.0,43932.0,18.0,20.0,0.0,363.0086508993573
서울특별시,강동구,고덕동,0.0,48671.0,20.0,19.0,0.0,402.16684985711146
서울특별시,강동구,암사동,0.0,69655.0,28.0,35.0,0.0,575.5569420557848
서울특별시,강동구,성내동,0.0,68993.0,18.0,54.0,0.0,570.0868581330092
